case_index,case_id,base_seed,experiment,function_type,function_name,config_index,function_formula,shape_params,snr,snr_label,sigma_epsilon,noise_structure,x_distribution,n,R,direction,monotonicity,linearity,linearity_error,convexity,saturation,late_slope_early_slope_ratio,tp_count,tp_types,tp_pattern,tp_trend,s_curve,threshold,strength,high_spread,high_spread_ratio,changing_spread,density,clusters
14937,main_F14_cfg19_snr60_constant_uniform,14937000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",60.0,60,0.016400874205475712,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.02733479034245952,False,Even,False
14938,main_F14_cfg19_snr80_constant_uniform,14938000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",80.0,80,0.014203573706214888,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.02367262284369148,False,Even,False
14939,main_F14_cfg19_snr100_constant_uniform,14939000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",100.0,100,0.012704062532210045,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.02117343755368341,False,Even,False
14940,main_F14_cfg19_snr130_constant_uniform,14940000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",130.0,130,0.011142199921652786,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.018570333202754644,False,Even,False
14941,main_F14_cfg19_snr170_constant_uniform,14941000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",170.0,170,0.009743571178332775,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.016239285297221292,False,Even,False
14942,main_F14_cfg19_snr200_constant_uniform,14942000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",200.0,200,0.008983128765143665,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.014971881275239443,False,Even,False
14943,main_F14_cfg19_snr300_constant_uniform,14943000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",300.0,300,0.007334693922773309,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.012224489871288848,False,Even,False
14944,main_F14_cfg19_snr500_constant_uniform,14944000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",500.0,500,0.005681429482485955,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.009469049137476591,False,Even,False
14945,main_F14_cfg19_snr700_constant_uniform,14945000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",700.0,700,0.004801684300063039,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.008002807166771733,False,Even,False
14946,main_F14_cfg19_snr1000_constant_uniform,14946000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",1000.0,1000,0.004017377313898996,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.0066956288564983275,False,Even,False
14947,main_F14_cfg19_snr2000_constant_uniform,14947000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",2000.0,2000,0.0028407147412429774,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.0047345245687382955,False,Even,False
14948,main_F14_cfg19_snr5000_constant_uniform,14948000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",5000.0,5000,0.0017966257530287332,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.0029943762550478886,False,Even,False
14949,main_F14_cfg19_snr10000_constant_uniform,14949000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",10000.0,10000,0.0012704062532210047,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.002117343755368341,False,Even,False
14950,main_F14_cfg19_snrinf_constant_uniform,14950000,main,F14,Cubic W,19,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.1, ""r1"": 0.25, ""r2"": 0.6, ""r3"": 0.95, ""span"": 0.7}",inf,inf,0.0,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.6286061440432367,,No,0.31445391211663354,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.0,False,Even,False
14951,main_F14_cfg20_snr0p05_constant_uniform,14951000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.05,0p05,0.926629382020977,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Very Weak,True,1.544382303368295,False,Even,False
14952,main_F14_cfg20_snr0p08_constant_uniform,14952000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.08,0p08,0.7325648485051416,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Very Weak,True,1.220941414175236,False,Even,False
14953,main_F14_cfg20_snr0p1_constant_uniform,14953000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.1,0p1,0.6552259196737327,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Very Weak,True,1.0920431994562212,False,Even,False
14954,main_F14_cfg20_snr0p13_constant_uniform,14954000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.13,0p13,0.5746711473076707,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Very Weak,True,0.9577852455127844,False,Even,False
14955,main_F14_cfg20_snr0p17_constant_uniform,14955000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.17,0p17,0.5025353401750724,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Very Weak,True,0.8375589002917874,False,Even,False
14956,main_F14_cfg20_snr0p2_constant_uniform,14956000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.2,0p2,0.4633146910104885,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Very Weak,True,0.7721911516841475,False,Even,False
14957,main_F14_cfg20_snr0p25_constant_uniform,14957000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.25,0p25,0.4144012576295052,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Very Weak,True,0.690668762715842,False,Even,False
14958,main_F14_cfg20_snr0p3_constant_uniform,14958000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.3,0p3,0.3782948611036497,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Weak,True,0.6304914351727495,False,Even,False
14959,main_F14_cfg20_snr0p4_constant_uniform,14959000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.4,0p4,0.32761295983686634,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Weak,True,0.5460215997281106,False,Even,False
14960,main_F14_cfg20_snr0p5_constant_uniform,14960000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.5,0p5,0.2930259394020566,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Weak,True,0.4883765656700944,False,Even,False
14961,main_F14_cfg20_snr0p6_constant_uniform,14961000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.6,0p6,0.2674948615744138,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Weak,True,0.4458247692906897,False,Even,False
14962,main_F14_cfg20_snr0p7_constant_uniform,14962000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.7,0p7,0.24765211943146864,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Weak,True,0.4127535323857811,False,Even,False
14963,main_F14_cfg20_snr0p8_constant_uniform,14963000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",0.8,0p8,0.23165734550524425,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Weak,True,0.38609557584207377,False,Even,False
14964,main_F14_cfg20_snr1_constant_uniform,14964000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",1.0,1,0.2072006288147526,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Weak,True,0.345334381357921,False,Even,False
14965,main_F14_cfg20_snr1p2_constant_uniform,14965000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",1.2,1p2,0.18914743055182484,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,True,0.31524571758637476,False,Even,False
14966,main_F14_cfg20_snr1p5_constant_uniform,14966000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",1.5,1p5,0.16917860499332038,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.28196434165553397,False,Even,False
14967,main_F14_cfg20_snr1p8_constant_uniform,14967000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",1.8,1p8,0.1544382303368295,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.2573970505613825,False,Even,False
14968,main_F14_cfg20_snr2_constant_uniform,14968000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",2.0,2,0.1465129697010283,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.2441882828350472,False,Even,False
14969,main_F14_cfg20_snr2p5_constant_uniform,14969000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",2.5,2p5,0.13104518393474654,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.21840863989124423,False,Even,False
14970,main_F14_cfg20_snr3_constant_uniform,14970000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",3.0,3,0.11962733882245714,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.1993788980374286,False,Even,False
14971,main_F14_cfg20_snr3p5_constant_uniform,14971000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",3.5,3p5,0.1107533947641321,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.1845889912735535,False,Even,False
14972,main_F14_cfg20_snr4_constant_uniform,14972000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",4.0,4,0.1036003144073763,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.1726671906789605,False,Even,False
14973,main_F14_cfg20_snr5_constant_uniform,14973000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",5.0,5,0.0926629382020977,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.15443823033682952,False,Even,False
14974,main_F14_cfg20_snr6_constant_uniform,14974000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",6.0,6,0.08458930249666019,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.14098217082776698,False,Even,False
14975,main_F14_cfg20_snr7_constant_uniform,14975000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",7.0,7,0.07831447647714847,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.1305241274619141,False,Even,False
14976,main_F14_cfg20_snr8_constant_uniform,14976000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",8.0,8,0.07325648485051416,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.1220941414175236,False,Even,False
14977,main_F14_cfg20_snr10_constant_uniform,14977000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",10.0,10,0.06552259196737327,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Medium,False,0.10920431994562212,False,Even,False
14978,main_F14_cfg20_snr12_constant_uniform,14978000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",12.0,12,0.05981366941122857,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.0996894490187143,False,Even,False
14979,main_F14_cfg20_snr15_constant_uniform,14979000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",15.0,15,0.053498972314882765,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.08916495385813794,False,Even,False
14980,main_F14_cfg20_snr18_constant_uniform,14980000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",18.0,18,0.04883765656700944,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.08139609427834907,False,Even,False
14981,main_F14_cfg20_snr20_constant_uniform,14981000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",20.0,20,0.04633146910104885,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.07721911516841476,False,Even,False
14982,main_F14_cfg20_snr25_constant_uniform,14982000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",25.0,25,0.041440125762950517,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.0690668762715842,False,Even,False
14983,main_F14_cfg20_snr30_constant_uniform,14983000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",30.0,30,0.03782948611036497,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.06304914351727495,False,Even,False
14984,main_F14_cfg20_snr35_constant_uniform,14984000,main,F14,Cubic W,20,f(x) = -a*(x-r1)*(x-r2)*(x-r3),"{""amplitude"": 0.6, ""center_offset"": 0.0, ""r1"": 0.04999999999999999, ""r2"": 0.5, ""r3"": 0.95, ""span"": 0.9}",35.0,35,0.03502329860504245,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.7122436681722903,,No,1.0000000000000004,2,"['valley', 'peak']",valley-peak,,False,False,Strong,False,0.05837216434173741,False,Even,False
